# Wall heat-flux 
# Time           	patch            	min              	max              	integral         
4.5000000000e+01	pad2_to_disk	6.7563982340e+04	8.4661881363e+04	1.1061297335e+03
4.5000000000e+01	pad2_to_default	1.5016710919e+04	2.9941311881e+04	3.9395944276e+02
4.6000000000e+01	pad2_to_disk	6.7587702687e+04	8.4699755357e+04	1.1063585647e+03
4.6000000000e+01	pad2_to_default	1.5045819360e+04	2.9936409273e+04	3.9372810257e+02
4.7000000000e+01	pad2_to_disk	6.7599420047e+04	8.4730721051e+04	1.1065002182e+03
4.7000000000e+01	pad2_to_default	1.5090379263e+04	2.9933381876e+04	3.9358054075e+02
4.8000000000e+01	pad2_to_disk	6.7602641377e+04	8.4756350005e+04	1.1066020040e+03
4.8000000000e+01	pad2_to_default	1.5146714200e+04	2.9929439027e+04	3.9346214171e+02
4.9000000000e+01	pad2_to_disk	6.7594859490e+04	8.4778544348e+04	1.1067177295e+03
4.9000000000e+01	pad2_to_default	1.5209622349e+04	2.9925357079e+04	3.9332036253e+02
5.0000000000e+01	pad2_to_disk	6.7576707856e+04	8.4797924117e+04	1.1068809402e+03
5.0000000000e+01	pad2_to_default	1.5277320040e+04	2.9921196961e+04	3.9311288855e+02
