# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev	totalVolume
0.005	0.0006492439114	( 0.05280933227 0.9857036439 -0.4504391315 )	45.79853139	( 0.2552566883 0.4311217231 0.2252936789 )	0.2435355649	0.9997914403	-877.1615657	( 0.247442121 0.4356509493 0.2245406486 )	362.6786755	( 0.2255614678 0.4108704427 0.2449631547 )	23.14940555	17.93652042	1.535651134
