# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev
50	3.349135504	( 194.1124317 33.72703117 1.277528362 )	8.079852303	( -194.6053908 -5.062020617 95.2505423 )	6.727890173	1.008450161	-0.3471372603	( -172.846838 -94.37916551 76.69253479 )	1.189472874	( 194.6053902 5.062024763 95.25054285 )	-0.04167974283	0.2550286555
