# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev	Tmin	Tmin location	Tmax	Tmax location	Tmean	TstDev
2.5e-05	435.3459254	( 0.3207628579 0.067 0.04 )	822.5616388	( 0.3114858904 0.077 0.04 )	649.0491685	12.97537181	-99135.36419	( 0.3114858904 0.055 0.04 )	776164.8281	( 0.3035903537 0.07797406054 0.04 )	100219.088	26228.03441	58.39954148	( 0.3114858904 0.061 0.04 )	412.8605975	( 0.2984738303 0.07555249985 0.04 )	299.6987346	10.95519838
