# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev
50	0.08372490023	( 0.8379199337 -0.1037992777 0.5051413427 )	50.27933368	( 0.2319714046 0.07105216901 0.8231313147 )	20.00699905	0.2561455277	-2376.387947	( 0.2432058253 0.07397314799 0.8335846624 )	238.7818028	( -0.08315020474 -0.007742342436 0.7897880044 )	-0.3475463812	2.87561031
