# Time	Tmin	Tmin location	Tmax	Tmax location	Tmean	TstDev
10	282.1099276	( -0.0996078463 -0.1791994022 -0.1973391181 )	284.9318745	( 0.02005180134 0.008078294378 0.0006201815791 )	282.1153596	0.05007182023
