# Time	Tmin	Tmin location	Tmax	Tmax location	Tmean	TstDev
50	396.0262446	( 0.02275769743 -0.02628578295 0.004055809253 )	430.1796071	( 0.03109102519 0.002603669978 0.1557966256 )	424.106499	9.06708562
