# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev	Tmin	Tmin location	Tmax	Tmax location	Tmean	TstDev
5e-06	626.11646	( 0.3144972626 0.077 0.04 )	663.370032	( 0.3144972626 0.081 0.04 )	649.9432877	0.9512486648	-34573.06785	( 0.3114858904 0.061 0.04 )	251502.3109	( 0.3061485549 0.07918481227 0.04 )	100022.6221	7283.237914	211.0708728	( 0.3114858904 0.061 0.04 )	347.3036112	( 0.3035903537 0.07797406054 0.04 )	299.9417114	3.740924671
