# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev	totalVolume
0.002	3.37108701e-46	( 0.009688362675 -0.07400125908 -0.0006228928333 )	2.545344967	( 0.009832505521 -0.07434872031 0.01682006697 )	0.3810447041	0.4527968349	-4859.094066	( -0.01899497058 -0.06860266758 -0.01916622656 )	136324.1865	( 0.008035922799 -0.02467830077 0.01946259645 )	29569.74597	51117.62906	0.0002038205051
