# Time	Tmin	Tmin location	Tmax	Tmax location	Tmean	TstDev
10	284.7093032	( -0.01217212725 -0.01035497834 0.01839318682 )	285.6335168	( 0.002414837364 0.00239362715 0.002226768255 )	285.1811766	0.2082261601
