# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev	totalVolume
0.05	0.01237770619	( 0.01121652797 -0.007731233023 0.09299035479 )	1.075500983	( 0.02352137536 -0.01223822436 0.05122576486 )	0.1400140624	0.09814224675	-0.9028994766	( -0.006417610671 -0.01497307869 0.04138206411 )	0.3135992629	( 0.01003861575 0.03456302196 0.05382060055 )	-0.01827656635	0.04272979231	0.006183803852
