# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev	alpha.watermin	alpha.watermin location	alpha.watermax	alpha.watermax location	alpha.watermean	alpha.waterstDev	totalVolume
0.000543562	0.03786823498	( 0.07437827338 0.02911488447 0.01591091202 )	2.323330793	( 0.02001959839 -0.01891769692 0.05531739323 )	0.7992098735	0.06889459932	32524.98886	( -0.08249336775 -0.7764054496 0.2373620994 )	1491571.19	( -0.01061748786 0.1994110743 -0.03616786033 )	742807.9205	428893.9682	1	( 0.07229018906 -0.09381009938 0.09782600565 )	1	( 0.0672466226 0.04583965979 -0.1012885331 )	1	1.49930884e-16	0.2796220375
