# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev	Tmin	Tmin location	Tmax	Tmax location	Tmean	TstDev
0.0001	4.541395130661257e-23	( 0.07625000000000015 5.888643635391418e-20 -5.888643635391418e-20 )	0.1227881800119675	( -1.24375 8.539680295099134e-19 7.228014483236568e-19 )	0.001149169606554352	0.01077431938032832	101324.9999999993	( -0.09375 5.88864363538989e-20 -5.88864363538989e-20 )	101375.0833544202	( -1.24625 5.888643635395269e-20 -5.888643635387567e-20 )	101325.4721931138	4.430589174573637	299.9999999999951	( 0.39875 3.767874305790964e-17 -3.662513995064339e-17 )	300.0426567277923	( -1.24625 5.888643635395269e-20 -5.888643635387567e-20 )	300.0004020201705	0.0037718689155056
