# Time	Tmin	Tmin location	Tmax	Tmax location	Tmean	TstDev
50	122.8806575	( 0.02275769743 -0.02628578295 0.004055809253 )	157.0295891	( 0.03109102519 0.002603669978 0.1557966256 )	150.9582332	9.066424113
