# Time	Tmin	Tmin location	Tmax	Tmax location	Tmean	TstDev
50	282.1099928	( -0.199215676 -0.1693567411 -0.187999645 )	285.603281	( 0.006849777697 0.0006323310974 0.02665694944 )	282.1435691	0.08463184426
