# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev	Tmin	Tmin location	Tmax	Tmax location	Tmean	TstDev
50	0.01212269967	( 0.118625 0.2085 0.005 )	32.5950708	( 0.015125 0.0705 0.005 )	7.279049899	5.143674454	-922.3970351	( 0.0646273896 0.06750304521 0.005 )	311.2240418	( 0.02849916635 -0.07965878074 0.005 )	78.85943147	183.979834	299.9571157	( -0.03887402599 -0.07050162237 0.005 )	300.7780677	( 0.0623765145 0.07050173579 0.005 )	300.1697675	0.1692195878
