# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev
10	0.1703586129	( 0.4952970368 -0.003075360516 0.03659039705 )	1.166487955	( 0.5130902089 -0.01916954395 -0.07531211857 )	0.9978823615	0.01393275746	-0.4523757146	( 0.4186926418 0.02813532237 0.03651325649 )	4639.320009	( 2.450000171 0.6750000526 -0.4730051326 )	2269.343599	1499.381206
