# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev	Tmin	Tmin location	Tmax	Tmax location	Tmean	TstDev
0.05	0.001845259503	( 0.2777173913 0.5825111082 0.0073 )	1.383215885	( 0.3177626413 0.043199064 0.0073 )	0.2433219659	0.1481803451	-269.5906946	( 0.2934999675 0.04948785178 0.0073 )	12670.19205	( 0.001586956521 0.001599965333 0.0073 )	331.5965206	1322.803727	273.15	( 0.001586956521 0.001599965333 0.0073 )	273.15	( 0.001586956521 0.001599965333 0.0073 )	273.15	2.98427949e-11
