# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev	totalVolume
0.0089355	0	( 0.02036910376 -0.04396189827 -0.001246786228 )	0.1296591545	( -0.001238695559 -0.04624249668 -0.006012181692 )	0.0998433656	0.01651738148	-4.533917112e-05	( -0.04802223389 0.7486748188 0.001210007913 )	0.2234733699	( 0.002406263062 -0.7475490545 0.002474542821 )	0.08261970646	0.04980663366	0.01173760343
