# Time	Tmin	Tmin location	Tmax	Tmax location	Tmean	TstDev
10	422.643408	( -0.004180919734 -0.02629652073 0.02279065682 )	430.6303716	( 0.1064273865 0.002522309955 0.1561368825 )	429.2613244	2.178006233
