# Time           	Tmin             	at location      	Tmax             	at location      	Tmean            	TstDev           	Umin             	at location      	Umax             	at location      	Umean            	UstDev           	pmin             	at location      	pmax             	at location      	pmean            	pstDev           
1.2e-06          1.9443721535e+03 ( 1.0000000000e-04 -9.7500000000e-03 -8.4750568097e-19 ) 2.0000000000e+03 ( 1.0300000000e-02 4.2500000000e-03 -4.9324904004e-19 ) 1.9992296806e+03 5.8708372640e+00 9.2515875678e-07 ( 1.0500000000e-02 7.5000000000e-04 0.0000000000e+00 ) 3.1814224153e+00 ( 1.0000000000e-04 9.7500000000e-03 -7.2280144832e-19 ) 1.7841014136e-01 4.1379767324e-01 9.9613475287e+04 ( 1.0000000000e-04 -7.5000000000e-04 -4.6982094141e-19 ) 9.9999999378e+04 ( 1.0500000000e-02 9.7500000000e-03 0.0000000000e+00 ) 9.9975922390e+04 6.0003440052e+01 
2.64e-06         1.8598769474e+03 ( 1.0000000000e-04 9.7500000000e-03 -7.2280144832e-19 ) 1.9999999768e+03 ( 1.0500000000e-02 8.2500000000e-03 0.0000000000e+00 ) 1.9976971678e+03 1.2571575927e+01 1.6585154918e-04 ( 1.0700000000e-02 -2.5000000000e-04 0.0000000000e+00 ) 4.0417690118e+00 ( 3.0000000000e-04 9.2500000000e-03 -6.5052130349e-19 ) 4.2606636355e-01 7.1173788237e-01 9.9547168994e+04 ( 1.0000000000e-04 2.5000000000e-04 -4.6982094141e-19 ) 1.0002170228e+05 ( 1.0000000000e-04 9.7500000000e-03 -7.2280144832e-19 ) 9.9946601733e+04 9.4428729602e+01 
4.368e-06        1.7449140132e+03 ( 1.0000000000e-04 9.7500000000e-03 -7.2280144832e-19 ) 1.9999981475e+03 ( 1.0700000000e-02 1.2500000000e-03 0.0000000000e+00 ) 1.9958254573e+03 2.0017213464e+01 1.4159369532e-03 ( 1.0700000000e-02 -4.7500000000e-03 0.0000000000e+00 ) 4.9835631713e+00 ( 3.0000000000e-04 -9.2500000000e-03 -6.5052130349e-19 ) 6.9283479391e-01 8.6599511743e-01 9.9571361792e+04 ( 5.0000000000e-04 2.5000000000e-04 0.0000000000e+00 ) 1.0001862451e+05 ( 1.0000000000e-04 9.7500000000e-03 -7.2280144832e-19 ) 9.9919476927e+04 1.0724433199e+02 
6.4416e-06       1.6112616718e+03 ( 1.0000000000e-04 9.7500000000e-03 -7.2280144832e-19 ) 1.9999774984e+03 ( 1.0700000000e-02 -4.7500000000e-03 0.0000000000e+00 ) 1.9935233810e+03 2.8662768999e+01 7.3176202555e-03 ( 1.1100000000e-02 2.5000000000e-04 0.0000000000e+00 ) 5.4670555788e+00 ( 3.0000000000e-04 -9.2500000000e-03 -6.5052130349e-19 ) 9.6636542164e-01 9.2038998255e-01 9.9602620752e+04 ( 1.5000000000e-03 2.5000000000e-04 0.0000000000e+00 ) 1.0000671858e+05 ( 9.0000000000e-04 -9.7500000000e-03 -2.5298050691e-19 ) 9.9898190818e+04 1.0282209030e+02 
8.92992e-06      1.4695587019e+03 ( 1.0000000000e-04 9.7500000000e-03 -7.2280144832e-19 ) 1.9999573528e+03 ( 1.1100000000e-02 -8.7500000000e-03 0.0000000000e+00 ) 1.9906673778e+03 3.8936196775e+01 1.9651122902e-02 ( 1.1500000000e-02 -2.5000000000e-04 -7.9508159316e-19 ) 5.7143964284e+00 ( 3.0000000000e-04 -9.2500000000e-03 -6.5052130349e-19 ) 1.2121327681e+00 9.0587188728e-01 9.9659618814e+04 ( 2.9000000000e-03 -2.5000000000e-04 0.0000000000e+00 ) 1.0000321040e+05 ( 1.9000000000e-03 -9.7500000000e-03 0.0000000000e+00 ) 9.9887490810e+04 8.5698816777e+01 
1.19159e-05      1.3330512664e+03 ( 1.0000000000e-04 9.7500000000e-03 -7.2280144832e-19 ) 1.9998945872e+03 ( 1.2100000000e-02 8.7500000000e-03 0.0000000000e+00 ) 1.9871018522e+03 5.1286273751e+01 2.9889547325e-02 ( 1.2100000000e-02 2.5000000000e-04 0.0000000000e+00 ) 5.8009284192e+00 ( 3.0000000000e-04 -9.2500000000e-03 -6.5052130349e-19 ) 1.3889204855e+00 8.4780318970e-01 9.9736608225e+04 ( 5.3000000000e-03 2.5000000000e-04 0.0000000000e+00 ) 1.0000191948e+05 ( 3.5000000000e-03 -9.7500000000e-03 0.0000000000e+00 ) 9.9893592450e+04 6.8652245567e+01 
1.54991e-05      1.2047572524e+03 ( 1.0000000000e-04 9.7500000000e-03 -7.2280144832e-19 ) 1.9998879983e+03 ( 1.8700000000e-02 8.2500000000e-03 -6.5052130349e-19 ) 1.9826387475e+03 6.6203490554e+01 4.8631418152e-02 ( 1.3900000000e-02 -2.5000000000e-04 -2.6926452232e-19 ) 5.7049569994e+00 ( 3.0000000000e-04 -9.2500000000e-03 -6.5052130349e-19 ) 1.4927633530e+00 7.7590334880e-01 9.9794170841e+04 ( 9.1000000000e-03 -2.5000000000e-04 0.0000000000e+00 ) 1.0000133233e+05 ( 5.5000000000e-03 -9.7500000000e-03 0.0000000000e+00 ) 9.9922270043e+04 5.7025262950e+01 
1.97989e-05      1.0862887331e+03 ( 1.0000000000e-04 9.7500000000e-03 -7.2280144832e-19 ) 1.9999557896e+03 ( 1.1000000000e-03 7.2500000000e-03 -7.6251356235e-19 ) 1.9770901038e+03 8.4076956953e+01 6.3432708754e-02 ( 1.5300000000e-02 -2.5000000000e-04 0.0000000000e+00 ) 5.3411851130e+00 ( 3.0000000000e-04 -9.2500000000e-03 -6.5052130349e-19 ) 1.4863840277e+00 7.1610093754e-01 9.9892849717e+04 ( 1.1700000000e-02 -2.5000000000e-04 0.0000000000e+00 ) 1.0008050117e+05 ( 1.0000000000e-04 -2.5000000000e-04 -3.8125678118e-19 ) 9.9972567568e+04 4.2510196123e+01 
2.49587e-05      9.7904842949e+02 ( 1.0000000000e-04 9.7500000000e-03 -7.2280144832e-19 ) 2.0003896373e+03 ( 1.1000000000e-03 -2.5000000000e-04 -7.9508159316e-19 ) 1.9703726212e+03 1.0495601908e+02 6.1679218493e-02 ( 1.3700000000e-02 -2.5000000000e-04 0.0000000000e+00 ) 4.6611610935e+00 ( 3.0000000000e-04 -9.2500000000e-03 -6.5052130349e-19 ) 1.2947262280e+00 6.2907792431e-01 9.9985411043e+04 ( 1.9300000000e-02 -2.5000000000e-04 -1.0643461155e-18 ) 1.0013033122e+05 ( 1.0000000000e-04 2.5000000000e-04 -4.6982094141e-19 ) 1.0002882589e+05 3.9332141112e+01 
3.11504e-05      8.8348358812e+02 ( 1.0000000000e-04 9.7500000000e-03 -7.2280144832e-19 ) 2.0006834980e+03 ( 1.3000000000e-03 2.5000000000e-04 0.0000000000e+00 ) 1.9626523948e+03 1.2800830612e+02 3.5642001777e-02 ( 9.7000000000e-03 -2.5000000000e-04 0.0000000000e+00 ) 3.7922629128e+00 ( 3.0000000000e-04 -9.2500000000e-03 -6.5052130349e-19 ) 9.7410906829e-01 4.7952122644e-01 9.9997656140e+04 ( 1.1000000000e-03 9.7500000000e-03 -6.5052130349e-19 ) 1.0012868132e+05 ( 1.0000000000e-04 -2.5000000000e-04 -3.8125678118e-19 ) 1.0006220243e+05 3.7801071838e+01 
