# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev	totalVolume
0.00997536	0.00955651	( -0.0243723 -0.0103319 0.0360264 )	1.10467	( -0.0327283 -0.00683426 0.046559 )	0.13627	0.0571724	-1.15082	( -0.0301999 -0.00617394 0.0416769 )	0.499697	( 0.0321942 0.00963258 0.0587545 )	0.00501686	0.047642	0.00618381
