# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev
0.001	7.314198626e-28	( -4.995 0 0 )	402.536009	( 0.485 0 0 )	23.04671059	79.04534607	9590.668792	( 4.395 0 0 )	99590.66879	( -1.715 0 0 )	54575.33485	43342.02996
