# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev	alpha.watermin	alpha.watermin location	alpha.watermax	alpha.watermax location	alpha.watermean	alpha.waterstDev	totalVolume
0.1	0.000359011579269	( 0.025 0.025 0.0166666666666 )	1.15357987903	( 0.987499989599 0.712499945658 0.575000005116 )	0.0439060934779	0.0925343854633	-9.69716091348	( 0.925 0.925 0.983333333333 )	5261.72951245	( 0.975 0.975 0.0166666666666 )	1413.80259581	1742.28307223	-9.12019680677e-05	( 0.6375 0.9875 0.591666666667 )	1.00013442822	( 0.9875 0.8375 0.608333333333 )	0.531271467948	0.497516953955	0.97
