# Time	aspectRatiomin	aspectRatiomin location	aspectRatiomax	aspectRatiomax location	aspectRatiomean	aspectRatiostDev	determinantmin	determinantmin location	determinantmax	determinantmax location	determinantmean	determinantstDev	nonOrthogonalitymin	nonOrthogonalitymin location	nonOrthogonalitymax	nonOrthogonalitymax location	nonOrthogonalitymean	nonOrthogonalitystDev	skewnessmin	skewnessmin location	skewnessmax	skewnessmax location	skewnessmean	skewnessstDev	volumeRatiomin	volumeRatiomin location	volumeRatiomax	volumeRatiomax location	volumeRatiomean	volumeRatiostDev
0	1.000769766	( -2.251580511 -0.3415906445 -0.4503658757 )	6.092826378	( 1.102479454 -0.04098342425 0.210624099 )	1.033394406	0.1111770856	0.1431113396	( 0.01161256377 -0.2135480655 -0.03542081583 )	0.9999983169	( 4.650215999 -0.3416746561 0.6500943437 )	0.997427092	0.02197514315	0.0206518437	( 0.1874990395 -0.151070743 -0.1635408723 )	58.60380892	( 1.08930212 -0.068429686 -0.2110906525 )	1.323237374	3.098120309	2.229763522e-05	( 4.650060324 -0.8476043125 0.05001039063 )	2.900989853	( 0.01352382017 -0.2148186076 0.008826982565 )	0.006742178412	0.0270321054	0.1119032739	( -0.1725205901 -0.2496827752 -0.1577555564 )	0.9998953116	( 4.549998141 -0.949196782 -0.05000312702 )	0.9647128171	0.1455492834
