# Time	aspectRatiomin	aspectRatiomin location	aspectRatiomax	aspectRatiomax location	aspectRatiomean	aspectRatiostDev	determinantmin	determinantmin location	determinantmax	determinantmax location	determinantmean	determinantstDev	nonOrthogonalitymin	nonOrthogonalitymin location	nonOrthogonalitymax	nonOrthogonalitymax location	nonOrthogonalitymean	nonOrthogonalitystDev	skewnessmin	skewnessmin location	skewnessmax	skewnessmax location	skewnessmean	skewnessstDev	volumeRatiomin	volumeRatiomin location	volumeRatiomax	volumeRatiomax location	volumeRatiomean	volumeRatiostDev
0	1.000428237	( -3.308249398e-08 -36.00040757 13.00245481 )	11.55183512	( -7.493824717e-08 49.4225829 0.04997301281 )	1.233015272	0.7724226766	0.1031299112	( -25.49288539 -41.65753659 0.04994972968 )	0.9999999509	( -3.308249398e-08 -36.00040757 13.00245481 )	0.9710902222	0.09719825537	1.90909591e-06	( 1.000000008 -23.00000009 24.44970881 )	62.62568592	( 6.347927404 3.651878188 0.2928222287 )	2.271903063	3.943025122	1.025504412e-09	( 1.000000003 -27.00000005 0.1811489538 )	1.324196366	( 10.21222894 5.999991953 0.07680711389 )	0.01763216216	0.08117178738	0.2621112138	( 11.61850631 8.07655514 1.023003559 )	0.9981286211	( 3.000000017 -27.00000009 13.00244598 )	0.9293278086	0.1266994437
