# Time	aspectRatiomin	aspectRatiomin location	aspectRatiomax	aspectRatiomax location	aspectRatiomean	aspectRatiostDev	determinantmin	determinantmin location	determinantmax	determinantmax location	determinantmean	determinantstDev	nonOrthogonalitymin	nonOrthogonalitymin location	nonOrthogonalitymax	nonOrthogonalitymax location	nonOrthogonalitymean	nonOrthogonalitystDev	skewnessmin	skewnessmin location	skewnessmax	skewnessmax location	skewnessmean	skewnessstDev	volumeRatiomin	volumeRatiomin location	volumeRatiomax	volumeRatiomax location	volumeRatiomean	volumeRatiostDev
0	1.000316921	( -0.05002636362 0.05002651391 0.8495028817 )	6.764532621	( 0.6039800504 0.04567166 14.54866802 )	1.194232496	0.5537708611	0.1644784168	( -0.9572800653 -0.2560229662 10.04241471 )	0.9999997304	( 0.05002288196 -0.05002263233 29.95000848 )	0.9734609679	0.086382546	0.009032514753	( -0.05003145168 0.05003146216 29.85005554 )	57.72888637	( -0.2560224462 -0.9572802169 10.04241472 )	3.789953377	3.985564384	4.358457512e-05	( -0.05002841533 -0.05002771258 0.2498931148 )	1.715166424	( 0.9906911127 -0.04716664248 19.9515473 )	0.03365338043	0.05768448894	0.09891276895	( 1.858853924 -0.3525395144 20.02078431 )	0.9994943377	( 0.05002288196 -0.05002263233 29.95000848 )	0.8567132269	0.2118943754
