# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev	Tmin	Tmin location	Tmax	Tmax location	Tmean	TstDev
50	0.06739677667	( 11.31813392 -0.2413628713 15.75665548 )	11.23110438	( -0.0647494538 -4.779861662 19.6638954 )	6.843038556	1.317818508	-558.31965	( 23 0 49 )	30.79874037	( -0.3092798097 -0.2498994486 0.0504669559 )	-285.7292023	163.2629016	300	( 67 24.00092827 49.00123892 )	300	( 67 24.00092827 49.00123892 )	300	2.273736754e-13
