# Time	Tmin	Tmin location	Tmax	Tmax location	Tmean	TstDev
10	285.845306	( -0.003017578991 -0.000602824381 -0.02751319282 )	286.8146562	( 0.002250568847 0.002276256824 0.002352648961 )	286.3498767	0.2178514119
