# Time	Tmin	Tmin location	Tmax	Tmax location	Tmean	TstDev
50	378.4351482	( 0.02275769743 -0.02628578295 0.004055809253 )	411.5227231	( 0.0143351899 0.002613922338 0.2185050276 )	405.4034659	8.717711252
