# Wall heat-flux 
# Time           	patch            	min              	max              	integral         
2.6000000000e+01	pad2_to_default	1.6294999322e+04	2.8746899327e+04	4.0597489038e+02
2.7000000000e+01	pad2_to_disk	6.6573524875e+04	8.3926448468e+04	1.0934547423e+03
2.7000000000e+01	pad2_to_default	1.6358055128e+04	2.8725814704e+04	4.0626853851e+02
2.8000000000e+01	pad2_to_disk	6.6657907859e+04	8.3775338766e+04	1.0929442351e+03
2.8000000000e+01	pad2_to_default	1.6227400659e+04	2.8714109099e+04	4.0689770903e+02
2.9000000000e+01	pad2_to_disk	6.6718259764e+04	8.3575629051e+04	1.0921465313e+03
2.9000000000e+01	pad2_to_default	1.6327809078e+04	2.8708427950e+04	4.0782273208e+02
3.0000000000e+01	pad2_to_disk	6.6755078210e+04	8.3358133312e+04	1.0911948270e+03
3.0000000000e+01	pad2_to_default	1.6368066991e+04	2.8701650392e+04	4.0886834716e+02
3.1000000000e+01	pad2_to_disk	6.6782373451e+04	8.3149134034e+04	1.0902957936e+03
3.1000000000e+01	pad2_to_default	1.6213868142e+04	2.8696995357e+04	4.0981009818e+02
3.2000000000e+01	pad2_to_disk	6.6807377297e+04	8.2974043496e+04	1.0896358201e+03
3.2000000000e+01	pad2_to_default	1.6080186092e+04	2.8693078595e+04	4.1046159077e+02
3.3000000000e+01	pad2_to_disk	6.6822215659e+04	8.2969833676e+04	1.0892180256e+03
3.3000000000e+01	pad2_to_default	1.6016768996e+04	2.8690027647e+04	4.1078884531e+02
3.4000000000e+01	pad2_to_disk	6.6834104435e+04	8.3004977418e+04	1.0891392584e+03
3.4000000000e+01	pad2_to_default	1.6049816520e+04	2.8687915008e+04	4.1085543265e+02
3.5000000000e+01	pad2_to_disk	6.6834704256e+04	8.3040799081e+04	1.0892076019e+03
3.5000000000e+01	pad2_to_default	1.6168993588e+04	2.8686124579e+04	4.1077831701e+02
3.6000000000e+01	pad2_to_disk	6.6828924943e+04	8.3076398048e+04	1.0893468232e+03
3.6000000000e+01	pad2_to_default	1.6305931124e+04	2.8684821129e+04	4.1064215173e+02
3.7000000000e+01	pad2_to_disk	6.6821428686e+04	8.3115472408e+04	1.0895537922e+03
3.7000000000e+01	pad2_to_default	1.6386779168e+04	2.8684993953e+04	4.1043648653e+02
3.8000000000e+01	pad2_to_disk	6.6816059003e+04	8.3155815008e+04	1.0898073494e+03
3.8000000000e+01	pad2_to_default	1.6495071009e+04	2.8687367773e+04	4.1017206636e+02
3.9000000000e+01	pad2_to_disk	6.6814592110e+04	8.3198096450e+04	1.0901355526e+03
3.9000000000e+01	pad2_to_default	1.6619519269e+04	2.8692523782e+04	4.0981790764e+02
4.0000000000e+01	pad2_to_disk	6.6822231742e+04	8.3244859245e+04	1.0905947301e+03
4.0000000000e+01	pad2_to_default	1.6490177360e+04	2.8698754956e+04	4.0930798044e+02
4.1000000000e+01	pad2_to_disk	6.6840611402e+04	8.3296040824e+04	1.0912110829e+03
4.1000000000e+01	pad2_to_default	1.6299828981e+04	2.8707994577e+04	4.0862992556e+02
4.2000000000e+01	pad2_to_disk	6.6868388974e+04	8.3349057740e+04	1.0919766467e+03
4.2000000000e+01	pad2_to_default	1.6096285402e+04	2.8719424785e+04	4.0778507482e+02
4.3000000000e+01	pad2_to_disk	6.6901107435e+04	8.3405695429e+04	1.0929048506e+03
4.3000000000e+01	pad2_to_default	1.5888955370e+04	2.8732951610e+04	4.0678126447e+02
4.4000000000e+01	pad2_to_disk	6.6936674656e+04	8.3463595217e+04	1.0939652381e+03
4.4000000000e+01	pad2_to_default	1.5703061481e+04	2.8748396731e+04	4.0564879761e+02
4.5000000000e+01	pad2_to_disk	6.6968176456e+04	8.3521119181e+04	1.0950475701e+03
4.5000000000e+01	pad2_to_default	1.5586194985e+04	2.8766128977e+04	4.0453508614e+02
4.6000000000e+01	pad2_to_disk	6.6995597857e+04	8.3577325990e+04	1.0959978148e+03
4.6000000000e+01	pad2_to_default	1.5539045931e+04	2.8785914759e+04	4.0360368533e+02
4.7000000000e+01	pad2_to_disk	6.7013176038e+04	8.3629593839e+04	1.0967081456e+03
4.7000000000e+01	pad2_to_default	1.5562168679e+04	2.8807480878e+04	4.0296095260e+02
4.8000000000e+01	pad2_to_disk	6.7022805492e+04	8.3672600807e+04	1.0970962344e+03
4.8000000000e+01	pad2_to_default	1.5616308930e+04	2.8829286513e+04	4.0265851692e+02
4.9000000000e+01	pad2_to_disk	6.7019938576e+04	8.3702531704e+04	1.0971967908e+03
4.9000000000e+01	pad2_to_default	1.5669444624e+04	2.8849859570e+04	4.0264056189e+02
5.0000000000e+01	pad2_to_disk	6.7008809825e+04	8.3718934069e+04	1.0970684595e+03
5.0000000000e+01	pad2_to_default	1.5693892978e+04	2.8865605953e+04	4.0283907135e+02
