# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev	alpha.watermin	alpha.watermin location	alpha.watermax	alpha.watermax location	alpha.watermean	alpha.waterstDev	totalVolume
8.9355e-05	0.00926874946	( 0.06479005966 0.03101113843 0.01173877393 )	0.3779172088	( 0.0926524646 -0.0110411039 -0.04168271053 )	0.1310855311	0.01186365305	34853.6247	( 0.08249336775 -0.7764054496 0.2373620994 )	1488697.319	( 0.01061732078 0.1994110811 0.03616764097 )	742593.5518	428568.6954	1	( 0.2532028902 -0.03300678712 0.09747572512 )	1	( 0.07766720329 -0.225868616 0.1295654995 )	1	1.449692612e-16	0.2796220362
