# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev	totalVolume
0.05	0.00768819	( 1.0125 0.00520835 0.05 )	3.70275	( 0.99375 0.383178 0.05 )	0.645054	0.539223	-10625.1	( 1.0125 0.369791 0.05 )	7054.55	( 0.00625 0.383178 0.05 )	147.887	602.705	0.24
