# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev	Tmin	Tmin location	Tmax	Tmax location	Tmean	TstDev
0.0089355	0.001375079828	( 0.2856521739 0.5776190352 0.0073 )	0.6677067359	( 0.2856521739 0.2968565858 0.0073 )	0.05315240102	0.03669204052	0.04256263763	( 0.006347826085 0.5776190352 0.0073 )	11921.70592	( 0.006347826085 0.002999935 0.0073 )	298.5913351	1192.662225	292.9999522	( 0.312999545 0.5776190352 0.0073 )	293.0184763	( 0.3371574158 0.044999025 0.0073 )	293.0031801	0.003820043062
