# Time	Tmin	Tmin location	Tmax	Tmax location	Tmean	TstDev
50	299.6493788	( 0.9928571428 0.7357142858 -1.030830274e-18 )	505.8949985	( -0.3642857143 -0.9928571428 -9.585501293e-19 )	421.19166	67.53474222
