# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev
50	0.006188940902	( 0.0025 0.0025 0.005 )	0.3386240929	( 0.0975 0.0975 0.005 )	0.1189292214	0.06449246648	-0.02262405121	( 0.0525 0.0525 0.005 )	0.08950297945	( 0.0975 0.0975 0.005 )	-0.01023703558	0.01044458593
