# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev	totalVolume
5	0	( 0.05 0.05 0.005 )	0.7821561393	( 0.45 1.55 0.005 )	0.5012080515	0.1238739851	-0.1964736034	( 0.3503110264 -1.04557226 0.005 )	0.3299205121	( -9.95 4.95 0.005 )	0.04906182162	0.05373766414	2
