# Wall heat-flux 
# Time           	patch            	min              	max              	integral         
4.3000000000e+01	disk_to_pad2	-8.3425402354e+04	-6.6912373249e+04	-1.0932111330e+03
4.3000000000e+01	disk_to_pad1	-7.8378115785e+04	-5.8155069142e+04	-9.8410625845e+02
4.4000000000e+01	disk_to_default	-5.0346960952e+03	1.8027881736e+04	2.0605857223e+03
4.4000000000e+01	disk_to_pad2	-8.3486179090e+04	-6.6951184498e+04	-1.0943485452e+03
4.4000000000e+01	disk_to_pad1	-7.8514888724e+04	-5.8221790614e+04	-9.8396035107e+02
4.5000000000e+01	disk_to_default	-5.1083191316e+03	1.7993120418e+04	2.0619251955e+03
4.5000000000e+01	disk_to_pad2	-8.3545949668e+04	-6.6982946337e+04	-1.0954608665e+03
4.5000000000e+01	disk_to_pad1	-7.8607814527e+04	-5.8280576818e+04	-9.8379640458e+02
4.6000000000e+01	disk_to_default	-5.5401193263e+03	1.7961788396e+04	2.0630391874e+03
4.6000000000e+01	disk_to_pad2	-8.3602599632e+04	-6.7010479604e+04	-1.0963942961e+03
4.6000000000e+01	disk_to_pad1	-7.8672346365e+04	-5.8335723942e+04	-9.8366239331e+02
4.7000000000e+01	disk_to_default	-5.7521036002e+03	1.7928847689e+04	2.0639808597e+03
4.7000000000e+01	disk_to_pad2	-8.3654711334e+04	-6.7025586997e+04	-1.0970389353e+03
4.7000000000e+01	disk_to_pad1	-7.8708594656e+04	-5.8383239884e+04	-9.8349137171e+02
4.8000000000e+01	disk_to_default	-5.7889496565e+03	1.7898905098e+04	2.0646312477e+03
4.8000000000e+01	disk_to_pad2	-8.3695234362e+04	-6.7033635127e+04	-1.0973441522e+03
4.8000000000e+01	disk_to_pad1	-7.8733312992e+04	-5.8430384976e+04	-9.8338842298e+02
4.9000000000e+01	disk_to_default	-5.8454857923e+03	1.7868611288e+04	2.0652073880e+03
4.9000000000e+01	disk_to_pad2	-8.3721802538e+04	-6.7027701973e+04	-1.0973657913e+03
4.9000000000e+01	disk_to_pad1	-7.8747325444e+04	-5.8477762261e+04	-9.8334352454e+02
5.0000000000e+01	disk_to_default	-5.7752638885e+03	1.7843540258e+04	2.0655611632e+03
5.0000000000e+01	disk_to_pad2	-8.3734651622e+04	-6.7014290701e+04	-1.0971709556e+03
5.0000000000e+01	disk_to_pad1	-7.8756268899e+04	-5.8524775371e+04	-9.8332984017e+02
