# Time	Tmin	Tmin location	Tmax	Tmax location	Tmean	TstDev
50	446.0602698	( 0.9851565615 0.1445316678 0.005 )	550.0016192	( 0.7937080537 0.006208366646 0.005 )	513.6863746	32.93269424
