# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev
50	0.961615241	( 1.1 0.0387032427 0.05327044351 )	1.318748813	( 0.1 -0.2623219783 0.3610552283 )	1.033466727	0.06644300256	-0.236329238	( 0.1 -0.02034749882 0.06262316216 )	0.3725357514	( 0.7 0.1379108254 0.4244458769 )	0.03846512825	0.07592196941
