# Time	Tmin	Tmin location	Tmax	Tmax location	Tmean	TstDev
10	377.5349815	( 3.349999517 -0.0499621199 -0.05000048318 )	378.1785392	( 3.749981815 0.3499466217 0.3499818146 )	377.7758663	0.131301601
