# Time	Tmin	Tmin location	Tmax	Tmax location	Tmean	TstDev
50	300.0465937	( 0.09586456294 0.01962959819 0.004074173749 )	719.0528368	( 0.05075188782 0.01150687685 0.008447721623 )	408.5519082	79.52256022
