# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev	totalVolume
0.0503135	0.0122404	( -0.0164008 0.0464997 0.11875 )	1.09143	( 0.0236224 -0.0120493 0.0538029 )	0.145964	0.0986623	-0.899462	( -0.00630005 -0.0150229 0.0413821 )	0.419217	( 0.0323474 -0.00899222 0.0513352 )	0.0123402	0.0500048	0.00618381
