# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev
0.01	0.0227148	( 0.0836413 0.00028155 0.025 )	5.0209	( -0.00822448 -0.0515878 0.025 )	3.14723	0.211145	-9.82109	( -0.000469231 -0.0501868 0.025 )	6.02814	( -0.0836413 0.00028155 0.025 )	-0.126309	0.852416
