# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev
10	0.002677730473	( 2.950101369 -1.950006754 -2.950006754 )	20.73666707	( 0.5841186822 -0.02361528296 0.1841883421 )	0.4694145804	0.9175709561	-223.7935685	( 0.2656647509 0.1158376353 0.006242002779 )	129.2147815	( 0.3469598777 -0.01875672843 -0.02832540136 )	-0.2125532047	1.167237494
