# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev
0.5	0.282083	( 0.4375 0.3125 6.07153e-18 )	1.36184	( 0.1875 -0.6875 6.07153e-18 )	1.0027	0.140959	-0.579883	( 0.4375 -0.4375 6.07153e-18 )	1.14484	( -0.5625 0.0625 6.07153e-18 )	0.130007	0.277722
