# Time           	Tmin             	at location      	Tmax             	at location      	Tmean            	TstDev           	Umin             	at location      	Umax             	at location      	Umean            	UstDev           	pmin             	at location      	pmax             	at location      	pmean            	pstDev           	wmin             	at location      	wmax             	at location      	wmean            	wstDev           
10               3.0278253636e+02 ( 4.7500000000e-01 2.1400000000e-01 5.7500000000e-01 ) 3.0314051350e+02 ( -4.7500000000e-01 2.1400000000e-01 1.4750000000e+00 ) 3.0297896956e+02 1.0138554913e-01 5.8041204188e-01 ( 4.7500000000e-01 2.1400000000e-01 5.7500000000e-01 ) 1.1395083946e+00 ( -4.7500000000e-01 2.1400000000e-01 1.4750000000e+00 ) 7.8671063666e-01 1.2671389951e-01 -1.8169291020e+01 ( 4.7500000000e-01 2.1400000000e-01 1.4750000000e+00 ) -5.8881149455e+00 ( -4.7500000000e-01 2.1400000000e-01 5.2500000000e-01 ) -1.2025548783e+01 3.4868028910e+00 1.5940053150e-02 ( -4.7500000000e-01 2.1400000000e-01 1.4750000000e+00 ) 1.6384785893e-02 ( 4.7500000000e-01 2.1400000000e-01 9.7500000000e-01 ) 1.6171307881e-02 1.3665149720e-04 
20               3.0277385577e+02 ( 4.7500000000e-01 2.1400000000e-01 5.7500000000e-01 ) 3.0314007551e+02 ( -4.7500000000e-01 2.1400000000e-01 1.4750000000e+00 ) 3.0297327728e+02 1.0393650231e-01 5.0056882834e-01 ( 4.7500000000e-01 2.1400000000e-01 1.4750000000e+00 ) 1.0492474327e+00 ( -4.7500000000e-01 2.1400000000e-01 1.4750000000e+00 ) 7.1676462393e-01 1.1921613918e-01 -1.8052646999e+01 ( 4.7500000000e-01 2.1400000000e-01 1.4750000000e+00 ) -5.9100468667e+00 ( -4.7500000000e-01 2.1400000000e-01 5.2500000000e-01 ) -1.1992907897e+01 3.4816533168e+00 1.5941164453e-02 ( -4.7500000000e-01 2.1400000000e-01 1.4750000000e+00 ) 1.6543387431e-02 ( 4.7500000000e-01 2.1400000000e-01 5.7500000000e-01 ) 1.6214516276e-02 1.7583888418e-04 
30               3.0276660488e+02 ( 4.7500000000e-01 2.1400000000e-01 5.7500000000e-01 ) 3.0313931535e+02 ( -4.7500000000e-01 2.1400000000e-01 1.4750000000e+00 ) 3.0296834725e+02 1.0583872238e-01 4.7830104572e-01 ( 4.7500000000e-01 2.1400000000e-01 1.4750000000e+00 ) 9.7699092983e-01 ( -4.7500000000e-01 2.1400000000e-01 1.4750000000e+00 ) 6.6857309294e-01 1.0784189023e-01 -1.7969118489e+01 ( 4.7500000000e-01 2.1400000000e-01 1.4750000000e+00 ) -5.9274433345e+00 ( -4.7500000000e-01 2.1400000000e-01 5.2500000000e-01 ) -1.1954968922e+01 3.4752820257e+00 1.5942977264e-02 ( -4.7500000000e-01 2.1400000000e-01 1.4750000000e+00 ) 1.6582044519e-02 ( 4.7500000000e-01 2.1400000000e-01 5.7500000000e-01 ) 1.6232722206e-02 1.8615646530e-04 
40               3.0276539605e+02 ( 4.7500000000e-01 2.1400000000e-01 6.7500000000e-01 ) 3.0313819099e+02 ( -4.7500000000e-01 2.1400000000e-01 1.4750000000e+00 ) 3.0296559249e+02 1.0593304091e-01 4.6681242724e-01 ( 4.7500000000e-01 2.1400000000e-01 5.7500000000e-01 ) 9.4181285611e-01 ( -4.7500000000e-01 2.1400000000e-01 1.4750000000e+00 ) 6.3423742324e-01 1.0265588265e-01 -1.7925760928e+01 ( 4.7500000000e-01 2.1400000000e-01 1.4750000000e+00 ) -5.9543246895e+00 ( -4.7500000000e-01 2.1400000000e-01 5.2500000000e-01 ) -1.1941849668e+01 3.4741859926e+00 1.5945369535e-02 ( -4.7500000000e-01 2.1400000000e-01 1.4750000000e+00 ) 1.6600646362e-02 ( 4.7500000000e-01 2.1400000000e-01 6.7500000000e-01 ) 1.6245413561e-02 1.9168164786e-04 
50               3.0276638622e+02 ( 4.7500000000e-01 2.1400000000e-01 7.2500000000e-01 ) 3.0313715999e+02 ( -4.7500000000e-01 2.1400000000e-01 1.4750000000e+00 ) 3.0296463329e+02 1.0493452936e-01 4.5603094732e-01 ( 4.7500000000e-01 2.1400000000e-01 6.2500000000e-01 ) 9.2372991854e-01 ( -4.7500000000e-01 2.1400000000e-01 1.4750000000e+00 ) 6.1327143937e-01 9.9599720651e-02 -1.7922910004e+01 ( 4.7500000000e-01 2.1400000000e-01 1.4750000000e+00 ) -5.9911457957e+00 ( -4.7500000000e-01 2.1400000000e-01 5.2500000000e-01 ) -1.1955436048e+01 3.4736632672e+00 1.5947545987e-02 ( -4.7500000000e-01 2.1400000000e-01 1.4750000000e+00 ) 1.6614427064e-02 ( 4.7500000000e-01 2.1400000000e-01 7.2500000000e-01 ) 1.6253021724e-02 1.9348942904e-04 
