# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev	totalVolume
0.1	0	( 0.0504983423 0.05046539359 0.0005484941498 )	0.006440631606	( 0.05450514788 0.050521961 0.0195 )	0.001415503436	0.001471692376	-0.0005670936984	( 0.08358711685 0.0375869313 0.0235 )	0.0006599492972	( 0.07742382735 0.04042574368 0.0065 )	2.861136151e-05	5.307227748e-05	0.0004799999997
