# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev	Tmin	Tmin location	Tmax	Tmax location	Tmean	TstDev
0.00089355	0.0001869582249	( 0.19375 1.58125 0 )	8.560295866	( 0.46875 0.59375 0 )	0.5838290408	0.7015058991	4404.270424	( 0.90625 1.99375 0 )	877877.57	( 0.49375 0.43125 0 )	287501.3258	331475.6652	299.9964807	( 0.00625 1.99375 0 )	571.8878355	( 0.50625 0.45625 0 )	304.4508795	34.27384691
