# Time	aspectRatiomin	aspectRatiomin location	aspectRatiomax	aspectRatiomax location	aspectRatiomean	aspectRatiostDev	determinantmin	determinantmin location	determinantmax	determinantmax location	determinantmean	determinantstDev	nonOrthogonalitymin	nonOrthogonalitymin location	nonOrthogonalitymax	nonOrthogonalitymax location	nonOrthogonalitymean	nonOrthogonalitystDev	skewnessmin	skewnessmin location	skewnessmax	skewnessmax location	skewnessmean	skewnessstDev	volumeRatiomin	volumeRatiomin location	volumeRatiomax	volumeRatiomax location	volumeRatiomean	volumeRatiostDev
0	1.027425156	( 0.4115230436 0.2084812398 0.2381913828 )	7.779535426	( 0.04057708878 0.04038406702 0.3983908992 )	1.811966917	1.116119645	0.09553402411	( 0.1061878093 0.1064440557 0.1951433342 )	0.9993534542	( 0.09321709937 0.07974536768 0.3257318035 )	0.8375460997	0.2013748973	0.08900668056	( 0.2624525028 0.2849058919 0.3980782998 )	65.8290353	( 0.1366413227 0.1030090804 0.2044748254 )	14.43088805	9.563010623	9.9066826e-05	( 0.2289224115 0.2562097987 0.2562917695 )	2.05385299	( 0.3346652324 0.3564978204 0.2555586924 )	0.09583848229	0.1372283758	0.02437029216	( 0.05358771231 0.1626304131 0.2920594059 )	0.9902081863	( 0.3642070808 0.2072162737 0.2376090039 )	0.5296012659	0.3043610022
