# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev	Tmin	Tmin location	Tmax	Tmax location	Tmean	TstDev
0.0492045	0.006601156349	( 0.294999935 0.5776190352 0.0073 )	1.251993797	( 0.3371574158 0.06714185428 0.0073 )	0.2517319139	0.1499907908	-3.14003807	( 0.294999935 0.2713327267 0.0073 )	12602.39803	( 0.006347826085 0.002999935 0.0073 )	364.0483971	1373.901331	292.9727916	( 0.312999545 0.2458088676 0.0073 )	293.0909526	( 0.3230521252 0.008999805 0.0073 )	293.0035915	0.009598359618
