# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev	totalVolume
9.65678e-06	0	( 0.03084375 0.23105769 0.0005 )	0.7916952	( 0.03171875 0.22875 0.0005 )	0.0084710968	0.03221281	-12.07574	( 0.03040625 0.22932692 0.0005 )	1566.7376	( 0.039153744 0.22980704 0.0005 )	10.092113	39.343016	1.68e-05
