# Time	Tmin	Tmin location	Tmax	Tmax location	Tmean	TstDev
10	299.9991981	( 0.9928571428 0.9928571428 -1.030830274e-18 )	507.9372074	( -0.85 -0.9928571428 -7.228014483e-19 )	363.2984229	60.80757667
