# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev	alpha.watermin	alpha.watermin location	alpha.watermax	alpha.watermax location	alpha.watermean	alpha.waterstDev	totalVolume
8.9355e-05	0.009646690014	( 0.06479842578 0.03102552345 0.01174285259 )	0.3782928514	( 0.09265246449 -0.01104110391 -0.04168271042 )	0.1310806685	0.01186401124	32524.01955	( -0.08249336775 -0.7764054496 0.2373620994 )	1488968.618	( -0.01061748786 0.1994110743 -0.03616786033 )	742567.5	428545.8792	1	( 0.08275292645 -0.01153150802 0.08861236565 )	1	( -0.1451081372 -0.02587847715 -0.01877649816 )	1	1.455886083e-16	0.2796220375
