# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev	Tmin	Tmin location	Tmax	Tmax location	Tmean	TstDev
0.005	0.003367347871	( 0.00125 0.02395833333 -0.02395833333 )	1.235141614	( -0.0005 0.00375 0.00375 )	0.09232535188	0.2067676343	99994.71481	( -0.0195 -0.0004166666667 -0.0004166666667 )	99999.99317	( 0.02375 -0.02395833333 -0.02395833333 )	99999.78388	0.6066080057	299.9913256	( -0.0195 -0.0004166666667 -0.0004166666667 )	300.0027268	( 0.002351940524 -0.005180821573 -0.006907762097 )	299.9998394	0.0007625885545
