# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev
0.0500234	0.07822761575	( 0.206 -0.032 0.006 )	17.81988183	( 0.106 0 0.01 )	4.020547574	2.384345468	-74.74473775	( 0.106 -0.008 0.006 )	43.5714317	( 0.098 0.008 0.018 )	6.612013892	19.1347409
