# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev	Tmin	Tmin location	Tmax	Tmax location	Tmean	TstDev
2e-05	2.603489699988677e-28	( 0.31875 8.539680295099262e-19 -7.395033498567127e-17 )	0.02907480800570162	( -1.24875 1.177728727078284e-19 0 )	4.120168353041355e-05	0.00096510711293438	101324.9999999997	( -0.08874999999999991 8.539680295099422e-19 7.228014483236688e-19 )	101334.0918071086	( -1.24875 1.177728727078284e-19 0 )	101325.0144347295	0.3150797494167729	299.9999999999988	( -0.09124999999999994 8.539680295099416e-19 7.228014483236696e-19 )	300.0077428368762	( -1.24875 1.177728727078284e-19 0 )	300.0000122941512	0.0002683420117250719
