# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev	totalVolume
5	0	( 0.0515798554 0.02824896442 0.005 )	0.8416788062	( 0.35 -0.85 0.005 )	0.5053015801	0.1269386133	-0.3271846002	( 0.05374521596 1.972845836 0.005 )	0.3594742451	( -9.95 4.95 0.005 )	0.05749162833	0.07188183299	2
