# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev
50	0.9154621346	( 0.9454701463 0.253335916 5.85 )	1.028167597	( 0.6986119359 0.5657095873 5.85 )	1.003491867	0.02409521048	-0.001218797816	( 0.6185171421 0.03241482388 5.85 )	0.03097660257	( 0.2280977857 0.95010624 0.15 )	0.01545503523	0.00825010736
