# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev	totalVolume
0.01	0.01384170267	( -0.01097540082 0.02686569292 0.03602609461 )	1.022002727	( -0.03118241654 -0.003596930143 0.04886502307 )	0.1310882175	0.05716371388	-1.165742355	( -0.006192440978 0.03019591725 0.04167659178 )	0.4363684343	( 0.009652415135 -0.03218822502 0.05875449262 )	-0.01404890261	0.04015717033	0.006183803852
