# Time	Tmin	Tmin location	Tmax	Tmax location	Tmean	TstDev
10	281.5608136	( 0.05976595557 9.757011471e-06 0.08823478277 )	349.2050004	( 0.005658021669 -0.00306411023 0.02692801795 )	282.4311018	1.601643732
