# Time	aspectRatiomin	aspectRatiomin location	aspectRatiomax	aspectRatiomax location	aspectRatiomean	aspectRatiostDev	determinantmin	determinantmin location	determinantmax	determinantmax location	determinantmean	determinantstDev	nonOrthogonalitymin	nonOrthogonalitymin location	nonOrthogonalitymax	nonOrthogonalitymax location	nonOrthogonalitymean	nonOrthogonalitystDev	skewnessmin	skewnessmin location	skewnessmax	skewnessmax location	skewnessmean	skewnessstDev	volumeRatiomin	volumeRatiomin location	volumeRatiomax	volumeRatiomax location	volumeRatiomean	volumeRatiostDev
0	1	( -0.9 0.1 4.9 )	1	( -0.9 0.1 4.9 )	1	0	1	( -0.9 0.1 4.9 )	1	( -0.9 0.1 4.9 )	1	0	0	( -0.9 0.1 4.9 )	0	( -0.9 0.1 4.9 )	0	0	0	( -0.7 0.3 4.7 )	8.899175837e-15	( -0.9 0.1 4.9 )	1.050970508e-15	1.206260343e-15	1	( -0.9 0.1 4.9 )	1	( -0.9 0.1 4.9 )	1	0
