# Time	Umin	Umin location	Umax	Umax location	Umean	UstDev	pmin	pmin location	pmax	pmax location	pmean	pstDev	totalVolume
0.0543562	0	( 0.02035037549 -0.04392385134 -0.001228159704 )	0.1310564092	( -0.00123763933 -0.04621883372 -0.005940312977 )	0.1000243881	0.0199276531	0	( 0.02035037549 -0.04392385134 -0.001228159704 )	0.06973861855	( -0.04875920797 -0.748841267 -0.008874679737 )	0.03071509263	0.01895500769	0.01173760342
